"clicked","monthclust","value"
"Moderate Farmers/Nov-12","Hardcore/Nov-11","51"
"Moderate Farmers/Nov-12","Casual Winners/Dec-11","31"
"Moderate Farmers/Nov-12","Casual Losers/Dec-11","25"
"Moderate Farmers/Nov-12","Moderate Farmers/Dec-11","35"
"Moderate Farmers/Nov-12","Hardcore/Dec-11","65"
"Moderate Farmers/Nov-12","Forum/Dec-11","22"
"Moderate Farmers/Nov-12","Moderate/Dec-11","26"
"Moderate Farmers/Nov-12","Moderate Losers/Jan-12","20"
"Moderate Farmers/Nov-12","Moderate Miscellanea/Jan-12","22"
"Moderate Farmers/Nov-12","Casual Losers/Jan-12","16"
"Moderate Farmers/Nov-12","Hardcore/Jan-12","52"
"Moderate Farmers/Nov-12","Casual Winners/Jan-12","14"
"Moderate Farmers/Nov-12","Forum/Jan-12","16"
"Moderate Farmers/Nov-12","Moderate Farmers/Jan-12","27"
"Moderate Farmers/Nov-12","Moderate Farmers/Feb-12","32"
"Moderate Farmers/Nov-12","Moderate Losers/Feb-12","30"
"Moderate Farmers/Nov-12","Casual Losers/Feb-12","15"
"Moderate Farmers/Nov-12","Hardcore/Feb-12","39"
"Moderate Farmers/Nov-12","Casual Winners/Feb-12","14"
"Moderate Farmers/Nov-12","Forum/Feb-12","11"
"Moderate Farmers/Nov-12","Casual Forum/Feb-12","3"
"Moderate Farmers/Nov-12","Casual Forum/Mar-12","5"
"Moderate Farmers/Nov-12","Casual Winners/Mar-12","19"
"Moderate Farmers/Nov-12","Moderate Miscellanea/Mar-12","24"
"Moderate Farmers/Nov-12","Casual Losers/Mar-12","9"
"Moderate Farmers/Nov-12","Hardcore/Mar-12","33"
"Moderate Farmers/Nov-12","Forum/Mar-12","10"
"Moderate Farmers/Nov-12","Moderate Farmers/Mar-12","25"
"Moderate Farmers/Nov-12","Casual Winners/Apr-12","29"
"Moderate Farmers/Nov-12","Casual Losers/Apr-12","12"
"Moderate Farmers/Nov-12","Casual Forum/Apr-12","2"
"Moderate Farmers/Nov-12","Moderate Miscellanea/Apr-12","22"
"Moderate Farmers/Nov-12","Moderate Farmers/Apr-12","23"
"Moderate Farmers/Nov-12","Forum/Apr-12","18"
"Moderate Farmers/Nov-12","Hardcore/Apr-12","37"
"Moderate Farmers/Nov-12","Hardcore/May-12","44"
"Moderate Farmers/Nov-12","Casual Forum/May-12","4"
"Moderate Farmers/Nov-12","Casual Winners/May-12","22"
"Moderate Farmers/Nov-12","Casual Losers/May-12","11"
"Moderate Farmers/Nov-12","Moderate Miscellanea/May-12","29"
"Moderate Farmers/Nov-12","Forum/May-12","14"
"Moderate Farmers/Nov-12","Moderate Farmers/May-12","29"
"Moderate Farmers/Nov-12","Hardcore/Jun-12","45"
"Moderate Farmers/Nov-12","Moderate Losers/Jun-12","22"
"Moderate Farmers/Nov-12","Moderate Miscellanea/Jun-12","23"
"Moderate Farmers/Nov-12","Casual Losers/Jun-12","11"
"Moderate Farmers/Nov-12","Moderate Farmers/Jun-12","14"
"Moderate Farmers/Nov-12","Forum/Jun-12","19"
"Moderate Farmers/Nov-12","Casual Winners/Jun-12","14"
"Moderate Farmers/Nov-12","Casual Winners/Jul-12","20"
"Moderate Farmers/Nov-12","Moderate Miscellanea/Jul-12","33"
"Moderate Farmers/Nov-12","Moderate Farmers/Jul-12","17"
"Moderate Farmers/Nov-12","Casual Losers/Jul-12","13"
"Moderate Farmers/Nov-12","Forum/Jul-12","8"
"Moderate Farmers/Nov-12","Hardcore/Jul-12","41"
"Moderate Farmers/Nov-12","Moderate Losers/Jul-12","22"
"Moderate Farmers/Nov-12","Hardcore/Aug-12","48"
"Moderate Farmers/Nov-12","Casual Losers/Aug-12","16"
"Moderate Farmers/Nov-12","Casual Winners/Aug-12","29"
"Moderate Farmers/Nov-12","Moderate Losers/Aug-12","33"
"Moderate Farmers/Nov-12","Moderate Winners/Aug-12","31"
"Moderate Farmers/Nov-12","Moderate Farmers/Aug-12","28"
"Moderate Farmers/Nov-12","Casual Winners/Sep-12","52"
"Moderate Farmers/Nov-12","Moderate Farmers/Sep-12","61"
"Moderate Farmers/Nov-12","Hardcore/Sep-12","89"
"Moderate Farmers/Nov-12","Casual Losers/Sep-12","20"
"Moderate Farmers/Nov-12","Moderate Losers/Sep-12","38"
"Moderate Farmers/Nov-12","Forum/Sep-12","9"
"Moderate Farmers/Nov-12","Hardcore/Oct-12","133"
"Moderate Farmers/Nov-12","Moderate Farmers/Oct-12","94"
"Moderate Farmers/Nov-12","Casual Losers/Oct-12","32"
"Moderate Farmers/Nov-12","Forum/Oct-12","6"
"Moderate Farmers/Nov-12","Casual Winners/Oct-12","61"
"Moderate Farmers/Nov-12","Moderate Miscellanea/Oct-12","76"
"Moderate Farmers/Nov-12","Casual/Nov-12","0"
"Moderate Farmers/Nov-12","Hardcore/Nov-12","0"
"Moderate Farmers/Nov-12","Moderate Farmers/Nov-12","715"
"Moderate Farmers/Nov-12","Moderate Miscellanea/Nov-12","0"
"Moderate Farmers/Nov-12","Forum/Nov-12","0"
"Moderate Farmers/Nov-12","Casual/Dec-12","27"
"Moderate Farmers/Nov-12","Moderate Farmers/Dec-12","33"
"Moderate Farmers/Nov-12","Moderate Miscellanea/Dec-12","12"
"Moderate Farmers/Nov-12","Hardcore/Dec-12","10"
"Moderate Farmers/Nov-12","Forum/Dec-12","5"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Nov-11","9"
"Moderate Miscellanea/Nov-12","Casual Winners/Nov-11","25"
"Moderate Miscellanea/Nov-12","Casual Losers/Nov-11","11"
"Moderate Miscellanea/Nov-12","Forum/Nov-11","2"
"Moderate Miscellanea/Nov-12","Moderate/Nov-11","18"
"Moderate Miscellanea/Nov-12","Hardcore/Nov-11","34"
"Moderate Miscellanea/Nov-12","Casual Winners/Dec-11","15"
"Moderate Miscellanea/Nov-12","Casual Losers/Dec-11","15"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Dec-11","30"
"Moderate Miscellanea/Nov-12","Hardcore/Dec-11","36"
"Moderate Miscellanea/Nov-12","Forum/Dec-11","7"
"Moderate Miscellanea/Nov-12","Moderate/Dec-11","21"
"Moderate Miscellanea/Nov-12","Moderate Losers/Jan-12","12"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/Jan-12","24"
"Moderate Miscellanea/Nov-12","Casual Losers/Jan-12","10"
"Moderate Miscellanea/Nov-12","Hardcore/Jan-12","22"
"Moderate Miscellanea/Nov-12","Casual Winners/Jan-12","11"
"Moderate Miscellanea/Nov-12","Forum/Jan-12","8"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Jan-12","11"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Feb-12","14"
"Moderate Miscellanea/Nov-12","Moderate Losers/Feb-12","13"
"Moderate Miscellanea/Nov-12","Casual Losers/Feb-12","11"
"Moderate Miscellanea/Nov-12","Hardcore/Feb-12","27"
"Moderate Miscellanea/Nov-12","Casual Winners/Feb-12","5"
"Moderate Miscellanea/Nov-12","Forum/Feb-12","7"
"Moderate Miscellanea/Nov-12","Casual Forum/Feb-12","1"
"Moderate Miscellanea/Nov-12","Casual Forum/Mar-12","2"
"Moderate Miscellanea/Nov-12","Casual Winners/Mar-12","9"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/Mar-12","14"
"Moderate Miscellanea/Nov-12","Casual Losers/Mar-12","13"
"Moderate Miscellanea/Nov-12","Hardcore/Mar-12","28"
"Moderate Miscellanea/Nov-12","Forum/Mar-12","1"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Mar-12","8"
"Moderate Miscellanea/Nov-12","Casual Winners/Apr-12","11"
"Moderate Miscellanea/Nov-12","Casual Losers/Apr-12","8"
"Moderate Miscellanea/Nov-12","Casual Forum/Apr-12","3"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/Apr-12","28"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Apr-12","11"
"Moderate Miscellanea/Nov-12","Forum/Apr-12","7"
"Moderate Miscellanea/Nov-12","Hardcore/Apr-12","18"
"Moderate Miscellanea/Nov-12","Hardcore/May-12","33"
"Moderate Miscellanea/Nov-12","Casual Forum/May-12","2"
"Moderate Miscellanea/Nov-12","Casual Winners/May-12","15"
"Moderate Miscellanea/Nov-12","Casual Losers/May-12","5"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/May-12","17"
"Moderate Miscellanea/Nov-12","Forum/May-12","7"
"Moderate Miscellanea/Nov-12","Moderate Farmers/May-12","11"
"Moderate Miscellanea/Nov-12","Hardcore/Jun-12","26"
"Moderate Miscellanea/Nov-12","Moderate Losers/Jun-12","6"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/Jun-12","21"
"Moderate Miscellanea/Nov-12","Casual Losers/Jun-12","14"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Jun-12","1"
"Moderate Miscellanea/Nov-12","Forum/Jun-12","8"
"Moderate Miscellanea/Nov-12","Casual Winners/Jun-12","10"
"Moderate Miscellanea/Nov-12","Casual Winners/Jul-12","16"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/Jul-12","22"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Jul-12","3"
"Moderate Miscellanea/Nov-12","Casual Losers/Jul-12","0"
"Moderate Miscellanea/Nov-12","Forum/Jul-12","1"
"Moderate Miscellanea/Nov-12","Hardcore/Jul-12","31"
"Moderate Miscellanea/Nov-12","Moderate Losers/Jul-12","5"
"Moderate Miscellanea/Nov-12","Hardcore/Aug-12","34"
"Moderate Miscellanea/Nov-12","Casual Losers/Aug-12","17"
"Moderate Miscellanea/Nov-12","Casual Winners/Aug-12","20"
"Moderate Miscellanea/Nov-12","Moderate Losers/Aug-12","24"
"Moderate Miscellanea/Nov-12","Moderate Winners/Aug-12","17"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Aug-12","7"
"Moderate Miscellanea/Nov-12","Casual Winners/Sep-12","41"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Sep-12","38"
"Moderate Miscellanea/Nov-12","Hardcore/Sep-12","65"
"Moderate Miscellanea/Nov-12","Casual Losers/Sep-12","25"
"Moderate Miscellanea/Nov-12","Moderate Losers/Sep-12","35"
"Moderate Miscellanea/Nov-12","Forum/Sep-12","8"
"Moderate Miscellanea/Nov-12","Hardcore/Oct-12","131"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Oct-12","39"
"Moderate Miscellanea/Nov-12","Casual Losers/Oct-12","44"
"Moderate Miscellanea/Nov-12","Forum/Oct-12","13"
"Moderate Miscellanea/Nov-12","Casual Winners/Oct-12","65"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/Oct-12","110"
"Moderate Miscellanea/Nov-12","Casual/Nov-12","0"
"Moderate Miscellanea/Nov-12","Hardcore/Nov-12","0"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Nov-12","0"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/Nov-12","722"
"Moderate Miscellanea/Nov-12","Forum/Nov-12","0"
"Moderate Miscellanea/Nov-12","Casual/Dec-12","47"
"Moderate Miscellanea/Nov-12","Moderate Farmers/Dec-12","29"
"Moderate Miscellanea/Nov-12","Moderate Miscellanea/Dec-12","42"
"Moderate Miscellanea/Nov-12","Hardcore/Dec-12","22"
"Moderate Miscellanea/Nov-12","Forum/Dec-12","5"
"Forum/Nov-12","Moderate Farmers/Nov-11","4"
"Forum/Nov-12","Casual Winners/Nov-11","5"
"Forum/Nov-12","Casual Losers/Nov-11","1"
"Forum/Nov-12","Forum/Nov-11","7"
"Forum/Nov-12","Moderate/Nov-11","10"
"Forum/Nov-12","Hardcore/Nov-11","11"
"Forum/Nov-12","Casual Winners/Dec-11","6"
"Forum/Nov-12","Casual Losers/Dec-11","4"
"Forum/Nov-12","Moderate Farmers/Dec-11","5"
"Forum/Nov-12","Hardcore/Dec-11","12"
"Forum/Nov-12","Forum/Dec-11","20"
"Forum/Nov-12","Moderate/Dec-11","6"
"Forum/Nov-12","Moderate Losers/Jan-12","1"
"Forum/Nov-12","Moderate Miscellanea/Jan-12","5"
"Forum/Nov-12","Casual Losers/Jan-12","2"
"Forum/Nov-12","Hardcore/Jan-12","11"
"Forum/Nov-12","Casual Winners/Jan-12","5"
"Forum/Nov-12","Forum/Jan-12","14"
"Forum/Nov-12","Moderate Farmers/Jan-12","9"
"Forum/Nov-12","Moderate Farmers/Feb-12","3"
"Forum/Nov-12","Moderate Losers/Feb-12","4"
"Forum/Nov-12","Casual Losers/Feb-12","2"
"Forum/Nov-12","Hardcore/Feb-12","13"
"Forum/Nov-12","Casual Winners/Feb-12","3"
"Forum/Nov-12","Forum/Feb-12","11"
"Forum/Nov-12","Casual Forum/Feb-12","4"
"Forum/Nov-12","Casual Forum/Mar-12","7"
"Forum/Nov-12","Casual Winners/Mar-12","6"
"Forum/Nov-12","Moderate Miscellanea/Mar-12","5"
"Forum/Nov-12","Casual Losers/Mar-12","3"
"Forum/Nov-12","Hardcore/Mar-12","9"
"Forum/Nov-12","Forum/Mar-12","7"
"Forum/Nov-12","Moderate Farmers/Mar-12","3"
"Forum/Nov-12","Casual Winners/Apr-12","5"
"Forum/Nov-12","Casual Losers/Apr-12","3"
"Forum/Nov-12","Casual Forum/Apr-12","4"
"Forum/Nov-12","Moderate Miscellanea/Apr-12","7"
"Forum/Nov-12","Moderate Farmers/Apr-12","2"
"Forum/Nov-12","Forum/Apr-12","9"
"Forum/Nov-12","Hardcore/Apr-12","16"
"Forum/Nov-12","Hardcore/May-12","13"
"Forum/Nov-12","Casual Forum/May-12","8"
"Forum/Nov-12","Casual Winners/May-12","2"
"Forum/Nov-12","Casual Losers/May-12","1"
"Forum/Nov-12","Moderate Miscellanea/May-12","8"
"Forum/Nov-12","Forum/May-12","12"
"Forum/Nov-12","Moderate Farmers/May-12","3"
"Forum/Nov-12","Hardcore/Jun-12","11"
"Forum/Nov-12","Moderate Losers/Jun-12","2"
"Forum/Nov-12","Moderate Miscellanea/Jun-12","7"
"Forum/Nov-12","Casual Losers/Jun-12","2"
"Forum/Nov-12","Moderate Farmers/Jun-12","2"
"Forum/Nov-12","Forum/Jun-12","18"
"Forum/Nov-12","Casual Winners/Jun-12","4"
"Forum/Nov-12","Casual Winners/Jul-12","5"
"Forum/Nov-12","Moderate Miscellanea/Jul-12","7"
"Forum/Nov-12","Moderate Farmers/Jul-12","0"
"Forum/Nov-12","Casual Losers/Jul-12","3"
"Forum/Nov-12","Forum/Jul-12","14"
"Forum/Nov-12","Hardcore/Jul-12","16"
"Forum/Nov-12","Moderate Losers/Jul-12","3"
"Forum/Nov-12","Hardcore/Aug-12","28"
"Forum/Nov-12","Casual Losers/Aug-12","3"
"Forum/Nov-12","Casual Winners/Aug-12","5"
"Forum/Nov-12","Moderate Losers/Aug-12","10"
"Forum/Nov-12","Moderate Winners/Aug-12","5"
"Forum/Nov-12","Moderate Farmers/Aug-12","3"
"Forum/Nov-12","Casual Winners/Sep-12","6"
"Forum/Nov-12","Moderate Farmers/Sep-12","8"
"Forum/Nov-12","Hardcore/Sep-12","19"
"Forum/Nov-12","Casual Losers/Sep-12","5"
"Forum/Nov-12","Moderate Losers/Sep-12","5"
"Forum/Nov-12","Forum/Sep-12","17"
"Forum/Nov-12","Hardcore/Oct-12","30"
"Forum/Nov-12","Moderate Farmers/Oct-12","3"
"Forum/Nov-12","Casual Losers/Oct-12","3"
"Forum/Nov-12","Forum/Oct-12","25"
"Forum/Nov-12","Casual Winners/Oct-12","6"
"Forum/Nov-12","Moderate Miscellanea/Oct-12","11"
"Forum/Nov-12","Casual/Nov-12","0"
"Forum/Nov-12","Hardcore/Nov-12","0"
"Forum/Nov-12","Moderate Farmers/Nov-12","0"
"Forum/Nov-12","Moderate Miscellanea/Nov-12","0"
"Forum/Nov-12","Forum/Nov-12","100"
"Forum/Nov-12","Casual/Dec-12","5"
"Forum/Nov-12","Moderate Farmers/Dec-12","10"
"Forum/Nov-12","Moderate Miscellanea/Dec-12","5"
"Forum/Nov-12","Hardcore/Dec-12","14"
"Forum/Nov-12","Forum/Dec-12","14"
"Casual/Dec-12","Moderate Farmers/Nov-11","10"
"Casual/Dec-12","Casual Winners/Nov-11","5"
"Casual/Dec-12","Casual Losers/Nov-11","15"
"Casual/Dec-12","Forum/Nov-11","3"
"Casual/Dec-12","Moderate/Nov-11","18"
"Casual/Dec-12","Hardcore/Nov-11","21"
"Casual/Dec-12","Casual Winners/Dec-11","7"
"Casual/Dec-12","Casual Losers/Dec-11","8"
"Casual/Dec-12","Moderate Farmers/Dec-11","23"
"Casual/Dec-12","Hardcore/Dec-11","31"
"Casual/Dec-12","Forum/Dec-11","6"
"Casual/Dec-12","Moderate/Dec-11","22"
"Casual/Dec-12","Moderate Losers/Jan-12","8"
"Casual/Dec-12","Moderate Miscellanea/Jan-12","23"
"Casual/Dec-12","Casual Losers/Jan-12","12"
"Casual/Dec-12","Hardcore/Jan-12","17"
"Casual/Dec-12","Casual Winners/Jan-12","7"
"Casual/Dec-12","Forum/Jan-12","9"
"Casual/Dec-12","Moderate Farmers/Jan-12","9"
"Casual/Dec-12","Moderate Farmers/Feb-12","9"
"Casual/Dec-12","Moderate Losers/Feb-12","20"
"Casual/Dec-12","Casual Losers/Feb-12","14"
"Casual/Dec-12","Hardcore/Feb-12","17"
"Casual/Dec-12","Casual Winners/Feb-12","8"
"Casual/Dec-12","Forum/Feb-12","5"
"Casual/Dec-12","Casual Forum/Feb-12","2"
"Casual/Dec-12","Casual Forum/Mar-12","3"
"Casual/Dec-12","Casual Winners/Mar-12","9"
"Casual/Dec-12","Moderate Miscellanea/Mar-12","16"
"Casual/Dec-12","Casual Losers/Mar-12","13"
"Casual/Dec-12","Hardcore/Mar-12","14"
"Casual/Dec-12","Forum/Mar-12","5"
"Casual/Dec-12","Moderate Farmers/Mar-12","7"
"Casual/Dec-12","Casual Winners/Apr-12","10"
"Casual/Dec-12","Casual Losers/Apr-12","9"
"Casual/Dec-12","Casual Forum/Apr-12","1"
"Casual/Dec-12","Moderate Miscellanea/Apr-12","23"
"Casual/Dec-12","Moderate Farmers/Apr-12","11"
"Casual/Dec-12","Forum/Apr-12","9"
"Casual/Dec-12","Hardcore/Apr-12","21"
"Casual/Dec-12","Hardcore/May-12","25"
"Casual/Dec-12","Casual Forum/May-12","6"
"Casual/Dec-12","Casual Winners/May-12","17"
"Casual/Dec-12","Casual Losers/May-12","12"
"Casual/Dec-12","Moderate Miscellanea/May-12","14"
"Casual/Dec-12","Forum/May-12","6"
"Casual/Dec-12","Moderate Farmers/May-12","12"
"Casual/Dec-12","Hardcore/Jun-12","19"
"Casual/Dec-12","Moderate Losers/Jun-12","9"
"Casual/Dec-12","Moderate Miscellanea/Jun-12","17"
"Casual/Dec-12","Casual Losers/Jun-12","11"
"Casual/Dec-12","Moderate Farmers/Jun-12","7"
"Casual/Dec-12","Forum/Jun-12","9"
"Casual/Dec-12","Casual Winners/Jun-12","9"
"Casual/Dec-12","Casual Winners/Jul-12","16"
"Casual/Dec-12","Moderate Miscellanea/Jul-12","14"
"Casual/Dec-12","Moderate Farmers/Jul-12","7"
"Casual/Dec-12","Casual Losers/Jul-12","6"
"Casual/Dec-12","Forum/Jul-12","7"
"Casual/Dec-12","Hardcore/Jul-12","22"
"Casual/Dec-12","Moderate Losers/Jul-12","7"
"Casual/Dec-12","Hardcore/Aug-12","33"
"Casual/Dec-12","Casual Losers/Aug-12","14"
"Casual/Dec-12","Casual Winners/Aug-12","14"
"Casual/Dec-12","Moderate Losers/Aug-12","12"
"Casual/Dec-12","Moderate Winners/Aug-12","11"
"Casual/Dec-12","Moderate Farmers/Aug-12","7"
"Casual/Dec-12","Casual Winners/Sep-12","17"
"Casual/Dec-12","Moderate Farmers/Sep-12","19"
"Casual/Dec-12","Hardcore/Sep-12","28"
"Casual/Dec-12","Casual Losers/Sep-12","14"
"Casual/Dec-12","Moderate Losers/Sep-12","15"
"Casual/Dec-12","Forum/Sep-12","4"
"Casual/Dec-12","Hardcore/Oct-12","43"
"Casual/Dec-12","Moderate Farmers/Oct-12","24"
"Casual/Dec-12","Casual Losers/Oct-12","13"
"Casual/Dec-12","Forum/Oct-12","4"
"Casual/Dec-12","Casual Winners/Oct-12","30"
"Casual/Dec-12","Moderate Miscellanea/Oct-12","36"
"Casual/Dec-12","Casual/Nov-12","57"
"Casual/Dec-12","Hardcore/Nov-12","50"
"Casual/Dec-12","Moderate Farmers/Nov-12","27"
"Casual/Dec-12","Moderate Miscellanea/Nov-12","47"
"Casual/Dec-12","Forum/Nov-12","5"
"Casual/Dec-12","Casual/Dec-12","355"
"Casual/Dec-12","Moderate Farmers/Dec-12","0"
"Casual/Dec-12","Moderate Miscellanea/Dec-12","0"
"Casual/Dec-12","Hardcore/Dec-12","0"
"Casual/Dec-12","Forum/Dec-12","0"
"Moderate Farmers/Dec-12","Moderate Farmers/Nov-11","12"
"Moderate Farmers/Dec-12","Casual Winners/Nov-11","15"
"Moderate Farmers/Dec-12","Casual Losers/Nov-11","7"
"Moderate Farmers/Dec-12","Forum/Nov-11","2"
"Moderate Farmers/Dec-12","Moderate/Nov-11","6"
"Moderate Farmers/Dec-12","Hardcore/Nov-11","13"
"Moderate Farmers/Dec-12","Casual Winners/Dec-11","7"
"Moderate Farmers/Dec-12","Casual Losers/Dec-11","7"
"Moderate Farmers/Dec-12","Moderate Farmers/Dec-11","9"
"Moderate Farmers/Dec-12","Hardcore/Dec-11","31"
"Moderate Farmers/Dec-12","Forum/Dec-11","5"
"Moderate Farmers/Dec-12","Moderate/Dec-11","17"
"Moderate Farmers/Dec-12","Moderate Losers/Jan-12","6"
"Moderate Farmers/Dec-12","Moderate Miscellanea/Jan-12","10"
"Moderate Farmers/Dec-12","Casual Losers/Jan-12","7"
"Moderate Farmers/Dec-12","Hardcore/Jan-12","21"
"Moderate Farmers/Dec-12","Casual Winners/Jan-12","7"
"Moderate Farmers/Dec-12","Forum/Jan-12","7"
"Moderate Farmers/Dec-12","Moderate Farmers/Jan-12","10"
"Moderate Farmers/Dec-12","Moderate Farmers/Feb-12","14"
"Moderate Farmers/Dec-12","Moderate Losers/Feb-12","8"
"Moderate Farmers/Dec-12","Casual Losers/Feb-12","6"
"Moderate Farmers/Dec-12","Hardcore/Feb-12","24"
"Moderate Farmers/Dec-12","Casual Winners/Feb-12","5"
"Moderate Farmers/Dec-12","Forum/Feb-12","2"
"Moderate Farmers/Dec-12","Casual Forum/Feb-12","3"
"Moderate Farmers/Dec-12","Casual Forum/Mar-12","1"
"Moderate Farmers/Dec-12","Casual Winners/Mar-12","12"
"Moderate Farmers/Dec-12","Moderate Miscellanea/Mar-12","10"
"Moderate Farmers/Dec-12","Casual Losers/Mar-12","5"
"Moderate Farmers/Dec-12","Hardcore/Mar-12","24"
"Moderate Farmers/Dec-12","Forum/Mar-12","5"
"Moderate Farmers/Dec-12","Moderate Farmers/Mar-12","9"
"Moderate Farmers/Dec-12","Casual Winners/Apr-12","10"
"Moderate Farmers/Dec-12","Casual Losers/Apr-12","6"
"Moderate Farmers/Dec-12","Casual Forum/Apr-12","1"
"Moderate Farmers/Dec-12","Moderate Miscellanea/Apr-12","11"
"Moderate Farmers/Dec-12","Moderate Farmers/Apr-12","8"
"Moderate Farmers/Dec-12","Forum/Apr-12","6"
"Moderate Farmers/Dec-12","Hardcore/Apr-12","24"
"Moderate Farmers/Dec-12","Hardcore/May-12","23"
"Moderate Farmers/Dec-12","Casual Forum/May-12","5"
"Moderate Farmers/Dec-12","Casual Winners/May-12","13"
"Moderate Farmers/Dec-12","Casual Losers/May-12","5"
"Moderate Farmers/Dec-12","Moderate Miscellanea/May-12","8"
"Moderate Farmers/Dec-12","Forum/May-12","7"
"Moderate Farmers/Dec-12","Moderate Farmers/May-12","5"
"Moderate Farmers/Dec-12","Hardcore/Jun-12","20"
"Moderate Farmers/Dec-12","Moderate Losers/Jun-12","9"
"Moderate Farmers/Dec-12","Moderate Miscellanea/Jun-12","8"
"Moderate Farmers/Dec-12","Casual Losers/Jun-12","5"
"Moderate Farmers/Dec-12","Moderate Farmers/Jun-12","5"
"Moderate Farmers/Dec-12","Forum/Jun-12","9"
"Moderate Farmers/Dec-12","Casual Winners/Jun-12","7"
"Moderate Farmers/Dec-12","Casual Winners/Jul-12","6"
"Moderate Farmers/Dec-12","Moderate Miscellanea/Jul-12","11"
"Moderate Farmers/Dec-12","Moderate Farmers/Jul-12","3"
"Moderate Farmers/Dec-12","Casual Losers/Jul-12","3"
"Moderate Farmers/Dec-12","Forum/Jul-12","6"
"Moderate Farmers/Dec-12","Hardcore/Jul-12","24"
"Moderate Farmers/Dec-12","Moderate Losers/Jul-12","2"
"Moderate Farmers/Dec-12","Hardcore/Aug-12","22"
"Moderate Farmers/Dec-12","Casual Losers/Aug-12","3"
"Moderate Farmers/Dec-12","Casual Winners/Aug-12","10"
"Moderate Farmers/Dec-12","Moderate Losers/Aug-12","9"
"Moderate Farmers/Dec-12","Moderate Winners/Aug-12","10"
"Moderate Farmers/Dec-12","Moderate Farmers/Aug-12","10"
"Moderate Farmers/Dec-12","Casual Winners/Sep-12","16"
"Moderate Farmers/Dec-12","Moderate Farmers/Sep-12","31"
"Moderate Farmers/Dec-12","Hardcore/Sep-12","32"
"Moderate Farmers/Dec-12","Casual Losers/Sep-12","5"
"Moderate Farmers/Dec-12","Moderate Losers/Sep-12","10"
"Moderate Farmers/Dec-12","Forum/Sep-12","2"
"Moderate Farmers/Dec-12","Hardcore/Oct-12","42"
"Moderate Farmers/Dec-12","Moderate Farmers/Oct-12","24"
"Moderate Farmers/Dec-12","Casual Losers/Oct-12","10"
"Moderate Farmers/Dec-12","Forum/Oct-12","4"
"Moderate Farmers/Dec-12","Casual Winners/Oct-12","16"
"Moderate Farmers/Dec-12","Moderate Miscellanea/Oct-12","20"
"Moderate Farmers/Dec-12","Casual/Nov-12","25"
"Moderate Farmers/Dec-12","Hardcore/Nov-12","55"
"Moderate Farmers/Dec-12","Moderate Farmers/Nov-12","33"
"Moderate Farmers/Dec-12","Moderate Miscellanea/Nov-12","29"
"Moderate Farmers/Dec-12","Forum/Nov-12","10"
"Moderate Farmers/Dec-12","Casual/Dec-12","0"
"Moderate Farmers/Dec-12","Moderate Farmers/Dec-12","212"
"Moderate Farmers/Dec-12","Moderate Miscellanea/Dec-12","0"
"Moderate Farmers/Dec-12","Hardcore/Dec-12","0"
"Moderate Farmers/Dec-12","Forum/Dec-12","0"
"Moderate Miscellanea/Dec-12","Moderate Farmers/Nov-11","1"
"Moderate Miscellanea/Dec-12","Casual Winners/Nov-11","4"
"Moderate Miscellanea/Dec-12","Casual Losers/Nov-11","4"
"Moderate Miscellanea/Dec-12","Forum/Nov-11","1"
"Moderate Miscellanea/Dec-12","Moderate/Nov-11","10"
"Moderate Miscellanea/Dec-12","Hardcore/Nov-11","19"
"Moderate Miscellanea/Dec-12","Casual Winners/Dec-11","7"
"Moderate Miscellanea/Dec-12","Casual Losers/Dec-11","6"
"Moderate Miscellanea/Dec-12","Moderate Farmers/Dec-11","14"
"Moderate Miscellanea/Dec-12","Hardcore/Dec-11","22"
"Moderate Miscellanea/Dec-12","Forum/Dec-11","6"
